id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;2348609;55.841;42058.86
1_df;1;df;2348609;47.177;49782.92
2_sql;2;sql;18408;47.156;49805.09
2_rdd;2;rdd;18408;7.322;320760.58
3_sql;3;sql;8;47.994;48935.47
3_rdd;3;rdd;8;11.904;197295.78
3_df;3;df;8;46.882;50096.18
