id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;1564223;35.058;44618.15
1_df;1;df;1564223;31.028;50413.27
2_sql;2;sql;16165;31.659;49408.48
2_rdd;2;rdd;16165;1.95;802165.64
3_sql;3;sql;8;30.44;51387.09
3_rdd;3;rdd;8;5.164;302909.18
3_df;3;df;8;30.58;51151.83
