id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;2347846;51.723;45392.69
1_df;1;df;2347846;45.729;51342.61
2_sql;2;sql;18413;45.397;51718.09
2_rdd;2;rdd;18413;2.454;956742.46
3_sql;3;sql;8;45.614;51472.05
3_rdd;3;rdd;8;6.815;344511.52
3_df;3;df;8;44.864;52332.52
