id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;782977;18.225;42961.7
1_df;1;df;782977;15.438;50717.52
2_sql;2;sql;12952;16.014;48893.28
2_rdd;2;rdd;12952;2.705;289455.45
3_sql;3;sql;7;16.344;47906.08
3_rdd;3;rdd;7;3.089;253472.64
3_df;3;df;7;16.062;48747.17
