id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;782748;18.4;42540.65
1_df;1;df;782748;15.446;50676.42
2_sql;2;sql;12902;15.972;49007.51
2_rdd;2;rdd;12902;2.088;374879.31
3_sql;3;sql;6;16.394;47746.0
3_rdd;3;rdd;6;2.867;273019.88
3_df;3;df;6;16.186;48359.57
