id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;2348249;52.247;44945.15
1_df;1;df;2348249;45.331;51802.28
2_sql;2;sql;18418;45.826;51242.72
2_rdd;2;rdd;18418;3.663;641072.62
3_sql;3;sql;8;45.967;51085.54
3_rdd;3;rdd;8;7.736;303548.22
3_df;3;df;8;45.313;51822.85
