id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;312734;8.461;36961.82
1_df;1;df;312734;6.761;46255.58
2_sql;2;sql;9575;7.188;43507.79
2_rdd;2;rdd;9575;2.501;125043.58
3_sql;3;sql;6;7.26;43076.31
3_rdd;3;rdd;6;2.226;140491.46
3_df;3;df;6;6.969;44875.02
