id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;1565005;36.901;42410.91
1_df;1;df;1565005;30.609;51128.92
2_sql;2;sql;16248;31.69;49384.82
2_rdd;2;rdd;16248;5.541;282440.9
3_sql;3;sql;7;30.288;51670.79
3_rdd;3;rdd;7;7.677;203856.32
3_df;3;df;7;30.637;51082.19
