id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;1565562;35.265;44394.22
1_df;1;df;1565562;31.102;50336.38
2_sql;2;sql;16276;31.457;49768.32
2_rdd;2;rdd;16276;3.2;489238.12
3_sql;3;sql;6;30.294;51678.95
3_rdd;3;rdd;6;5.116;306012.9
3_df;3;df;6;30.844;50757.42
