id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;313303;8.359;37480.92
1_df;1;df;313303;6.995;44789.56
2_sql;2;sql;9641;7.4;42338.24
2_rdd;2;rdd;9641;1.981;158153.96
3_sql;3;sql;6;7.276;43059.79
3_rdd;3;rdd;6;1.877;166916.89
3_df;3;df;6;6.782;46196.25
