id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;1564317;34.722;45052.62
1_df;1;df;1564317;29.855;52397.15
2_sql;2;sql;16255;31.289;49995.75
2_rdd;2;rdd;16255;2.866;545818.91
3_sql;3;sql;8;30.838;50726.93
3_rdd;3;rdd;8;4.987;313678.97
3_df;3;df;8;30.882;50654.65
