id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;313478;8.335;37609.84
1_df;1;df;313478;6.969;44981.78
2_sql;2;sql;9522;7.22;43418.01
2_rdd;2;rdd;9522;2.788;112438.31
3_sql;3;sql;6;7.098;44164.27
3_rdd;3;rdd;6;2.612;120014.55
3_df;3;df;6;7.067;44358.0
