id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;1565328;41.084;38100.67
1_df;1;df;1565328;31.362;49911.61
2_sql;2;sql;16263;32.801;47721.96
2_rdd;2;rdd;16263;10.801;144924.36
3_sql;3;sql;7;30.799;50823.99
3_rdd;3;rdd;7;13.853;112995.6
3_df;3;df;7;31.939;49009.93
