id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;2348379;52.468;44758.31
1_df;1;df;2348379;47.27;49680.11
2_sql;2;sql;18385;47.005;49960.2
2_rdd;2;rdd;18385;4.538;517492.07
3_sql;3;sql;8;45.94;51118.39
3_rdd;3;rdd;8;8.231;285309.08
3_df;3;df;8;45.863;51204.22
