id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;1564634;34.815;44941.38
1_df;1;df;1564634;30.071;52031.33
2_sql;2;sql;16171;31.728;49313.98
2_rdd;2;rdd;16171;2.222;704155.72
3_sql;3;sql;7;30.714;50942.05
3_rdd;3;rdd;7;4.945;316407.28
3_df;3;df;7;30.065;52041.71
