id;num_consulta;method;count;tiempo;velocidad
1_rdd;1;rdd;782724;18.515;42275.13
1_df;1;df;782724;15.597;50184.27
2_sql;2;sql;12974;15.642;50039.89
2_rdd;2;rdd;12974;3.75;208726.4
3_sql;3;sql;8;15.984;48969.22
3_rdd;3;rdd;8;4.219;185523.58
3_df;3;df;8;15.394;50846.04
